Price,Open,High,Low,Close,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2020-03-24,215.48859069772814,224.38685570948732,214.91866545634184,223.51356506347656,235494500
2020-03-25,225.0946467428511,235.6475485646317,220.38813506232896,226.85958862304688,299430300
2020-03-26,229.3690894539827,241.57659857512195,228.93704492773614,240.1058349609375,257632800
2020-03-27,232.8162667433577,239.74734053233655,230.77554977075565,232.9541473388672,224341200
2020-03-30,235.05001734341474,241.23650788451303,233.0552652380832,240.51950073242188,171369500
2020-03-31,239.517575786038,242.06386477792154,235.52807082936067,236.93450927734375,194881100
2020-04-01,227.9534688676713,236.8517325396181,224.20296243005834,226.27125549316406,189554600
2020-04-02,225.38883620204277,232.27394638304975,224.83728566556516,231.4925994873047,177660400
2020-04-03,230.50897330571124,232.86224312191504,225.41638201331432,228.1465301513672,135561200
2020-04-06,237.01718131949536,245.4374352742941,228.12811933562622,243.47024536132812,188061200
2020-04-07,252.06517485811415,252.81895953411126,243.49786638414741,243.71847534179688,201427200
2020-04-08,246.31991721822396,253.7106259149399,243.82878088383262,251.89971923828125,153774500
2020-04-09,255.16304840288197,258.49072626492733,253.2234622639874,255.73300170898438,189999200
2020-04-13,254.75851254995277,255.09862729601355,249.49125052132217,253.3980255126953,114839100
2020-04-14,258.2885153744186,261.89192674380104,253.260262690421,260.87158203125,134143400
2020-04-15,255.15375686511658,261.00931813786013,253.21414357171278,255.3284149169922,121775000
2020-04-16,256.60616201804373,257.41509872043673,253.4899490997498,256.5602111816406,131798300
2020-04-17,262.33320155596977,264.0981299151268,259.5938511833449,263.491455078125,146684800
2020-04-20,259.78676762850023,263.629217542873,258.628542678586,258.8491516113281,100109300
2020-04-21,254.3816726761035,255.58587661831038,250.05202565489662,250.9896697998047,126385700
2020-04-22,255.87078031751207,258.30676376016356,254.54707081414418,256.5602111816406,92951600
2020-04-23,257.8380651634286,261.00945987704335,256.2385937703153,256.54193115234375,104709700
2020-04-24,258.0586753592096,260.78882372538203,256.00875672334155,260.1177673339844,85063200
2020-04-27,262.09409597915175,264.9897006956838,261.6344752923047,263.86822509765625,77896600
2020-04-28,267.5177371605155,267.86705353120357,262.3516027595808,262.65496826171875,105270000
2020-04-29,267.98647324976343,271.06593788395355,266.9569272587203,269.5307922363281,118745600
2020-04-30,268.1518891527446,269.6318823292637,265.28386059929,267.021240234375,122901700
2020-05-01,262.26881020124006,267.1867582133852,258.78487679464763,259.95233154296875,125180000
2020-05-04,258.06784244223917,260.9726488665371,256.58787713450204,260.6693115234375,80873200
2020-05-05,263.4914287350549,265.89063587333334,260.7980294956221,263.0777587890625,79569900
2020-05-06,264.7782435319276,265.16430912686474,260.86226703661674,261.2943115234375,73632600
2020-05-07,264.51171080796263,266.3777697134358,263.9417856328459,264.4473571777344,75250400
2020-05-08,267.5820163579853,269.2918202089729,266.4513391653479,268.822998046875,76452400
2020-05-11,266.89254797828886,270.2569749098558,266.4697047839562,268.87811279296875,79514200
2020-05-12,270.0639771433086,270.4776190002841,263.3810732615767,263.51898193359375,95870800
2020-05-13,262.95817645676516,263.9969236633219,256.43155730782263,258.8583679199219,144721100
2020-05-14,256.42238447612806,262.08488647615417,250.94368586031882,261.9562072753906,121977900
2020-05-15,259.5662538142252,263.2064428035135,258.61943606022,263.1604919433594,111146300
2020-05-18,269.383676574657,272.78488091937567,269.0619645324173,271.17620849609375,119703800
2020-05-19,270.5786370398511,272.2884121066228,268.37246389920466,268.3908386230469,95189300
2020-05-20,271.9299729869196,273.81440646458674,271.70016265778855,272.9503173828125,85861700
2020-05-21,272.82164175506375,273.63057861267043,269.97198802595636,271.0658874511719,78293900
2020-05-22,270.78092249867296,271.75531605411203,269.53994110545716,271.5806579589844,63958200
2020-05-26,277.54654029417327,277.7855520274972,271.59904750423533,274.92669677734375,88951400
2020-05-27,277.72116990088165,279.05408097269293,272.89515320041767,279.0173034667969,104817400
2020-05-28,280.0469129571108,282.0600540546706,277.8315376106127,278.5025939941406,90405200
2020-05-29,278.03375713092686,280.3318607230198,275.28523421175083,279.7435607910156,119090800
2020-06-01,279.10004699838373,281.4808786671015,278.5852740999053,280.8741760253906,55758300
2020-06-02,281.7934214913829,283.24583851794176,280.4605383804992,283.1998596191406,74267200
2020-06-03,285.18544991384636,287.92479945173847,284.9096887083299,286.9687805175781,92567600
2020-06-04,285.98518598186917,287.7225657388418,284.119127013096,286.2149963378906,75794400
2020-06-05,291.61095127500704,295.32466622909004,291.54659764607965,293.550537109375,150524700
2020-06-08,294.35949682860377,297.2918792842742,293.817147742069,297.0988464355469,73641200
2020-06-09,294.43300601196165,297.17235545339963,293.5689168610725,294.8834533691406,77479200
2020-06-10,295.46261387215606,296.3542792450485,292.52102986489626,293.238037109375,95000800
2020-06-11,286.306935800571,286.94121464894255,275.7816379696527,276.3331604003906,209243600
2020-06-12,283.34699827287557,284.1191577863785,274.4855245724636,279.6424560546875,194678900
2020-06-15,273.95230329940716,283.38372874328377,272.7756754665918,282.2530517578125,135782700
2020-06-16,290.0023281440216,290.149410155266,282.82305403498947,287.6858215332031,137627500
2020-06-17,288.7061896286449,289.000353646456,285.75540416445665,286.4908142089844,83398900
2020-06-18,284.9741181202328,287.079161339161,284.5144972868028,286.6011657714844,80828700
2020-06-19,290.0689386157883,290.26282089573067,283.01501607269654,284.9631652832031,135549600
2020-06-22,284.3630116638021,287.1882662143913,283.21814537378975,286.791259765625,74649400
2020-06-23,289.4411072237713,290.3736357062622,287.70532390749855,288.111572265625,68471200
2020-06-24,286.0711358531049,286.6897503140339,278.92490610868884,280.7622375488281,132813500
2020-06-25,280.18976894126644,284.03988623160495,278.16776915357684,283.7721252441406,89468000
2020-06-26,282.6733996882287,282.8857657278593,276.45045766240185,277.0321044921875,127961000
2020-06-29,278.28780803699664,281.24230815078425,275.99804720322345,281.10382080078125,79773300
2020-06-30,280.66989282570773,286.4035230684894,280.5129498778858,284.70465087890625,113394800
2020-07-01,285.8218387301167,287.9638703985175,285.3601954313995,286.6989440917969,72396500
2020-07-02,290.13361923832963,291.4816381800891,287.61306444434035,288.27783203125,69344200
2020-07-06,292.1001687186121,293.30967187564966,291.35230884827496,292.7279968261719,61713800
2020-07-07,291.18606512343126,293.16188333905677,289.33025046983744,289.70880126953125,82910000
2020-07-08,290.4751465955823,292.0355030043778,288.7116942101427,291.9247131347656,54638600
2020-07-09,292.534094306912,292.77415781586666,286.84664602686377,290.2628173828125,83354200
2020-07-10,290.1981838415168,293.49432348020605,288.76710100613167,293.2265625,57550400
2020-07-13,295.5717862583092,297.9538536311134,290.0320658619064,290.6875915527344,102997500
2020-07-14,289.2656052802528,295.2300554521404,288.06534428299244,294.4544982910156,93657000
2020-07-15,297.67676712600917,298.25844205749104,294.7776343489295,297.15972900390625,87196500
2020-07-16,295.2578960538468,296.6335843805212,294.6115840180191,296.1811828613281,54622500
2020-07-17,297.18755470615184,297.8246248415815,295.21170746259276,297.0398254394531,62774900
2020-07-20,296.7719656553359,300.18813689215324,296.02410586279206,299.4402770996094,56308800
2020-07-21,301.4069275614781,301.8500871049481,299.0894691350206,300.077392578125,57292200
2020-07-22,299.7173083426101,302.09940368262994,299.6065184526506,301.78546142578125,57792900
2020-07-23,301.42543801668506,302.12714499020143,296.81824597309316,298.1846923828125,75738000
2020-07-24,296.3289190669535,297.28911708214275,294.7593201869097,296.2642822265625,73766600
2020-07-27,296.95672110500396,298.6001703884858,296.16267985039116,298.42474365234375,48293000
2020-07-28,297.6953350650081,298.8125323008997,296.23655442203676,296.5320129394531,57495000
2020-07-29,297.4091253277657,300.7422051686178,297.37218596811334,300.1789855957031,48454200
2020-07-30,297.2059723944225,299.5234309444589,295.1193636875488,299.1079406738281,61861700
2020-07-31,300.8991548415424,301.57316433195354,296.67972751036586,301.4715881347656,84986800
2020-08-03,303.13343702102367,304.3336982264849,302.58870135537785,303.5673828125,53077900
2020-08-04,302.70874832852365,304.739990234375,302.70874832852365,304.739990234375,41917900
2020-08-05,306.0418016743555,306.89123771970355,305.7740406786033,306.6326904296875,42697700
2020-08-06,306.0510592360944,308.8024353334043,305.7279032834886,308.6824035644531,43679400
2020-08-07,307.71297454516787,309.1902388250722,306.8081434818142,308.9040222167969,57308300
2020-08-10,309.35638535667545,310.0119109096436,307.41747799040013,309.8272705078125,44282100
2020-08-11,311.00910310173,311.64617312266336,306.5403992490115,307.269775390625,69601100
2020-08-12,309.7073204785493,312.3294515588477,309.6796230021421,311.55389404296875,53774400
2020-08-13,310.7874764150394,312.30167990291056,310.06731402303166,310.9906005859375,41816100
2020-08-14,310.6028104674803,311.53533883580377,309.873406253352,310.99981689453125,47260400
2020-08-17,312.0154294004109,312.38473835012826,311.00905053743276,311.98773193359375,35481000
2020-08-18,312.3848317893029,313.08653872718406,310.78753558782734,312.6618347167969,38733900
2020-08-19,313.0404071033732,313.5574455048791,310.79682673507284,311.36004638671875,68054200
2020-08-20,309.63345783177203,312.80956678157935,309.50421232732066,312.3294677734375,42207800
2020-08-21,311.9969618049712,313.6588661029609,311.655322158755,313.4372863769531,55106600
2020-08-24,315.8748485901053,316.68734541310374,313.40968882300405,316.6134948730469,48588700
2020-08-25,317.17663880879144,317.8044669230327,316.0132886974553,317.72137451171875,38463400
2020-08-26,318.3123051250386,321.1744711148294,317.76756939870836,320.90673828125,50790200
2020-08-27,321.7746114341692,323.05796511433385,319.94649388256835,321.6083984375,58034100
2020-08-28,322.6332589850596,323.8150646592131,321.4422114288014,323.685791015625,48588900
2020-08-31,323.47340937924645,324.3505145899838,322.28236198411395,322.51318359375,66099200
2020-09-01,323.3441436011947,325.652359753579,322.4485546070109,325.5508117675781,54908700
2020-09-02,327.46208615275333,331.22908325949226,326.31719155514446,330.2596435546875,69540000
2020-09-03,328.57000776099846,329.04089295769626,316.30876246960275,318.89398193359375,148011100
2020-09-04,319.5771810982591,321.14675134230083,309.18096542994215,316.290283203125,139156300
2020-09-08,310.8798801569295,316.35499211221384,307.343704228668,307.64837646484375,114465300
2020-09-09,311.65542088332745,316.18876205705584,310.78752911291656,313.7236022949219,91462300
2020-09-10,315.5978714825398,316.2533971603592,307.3159885272084,308.2762145996094,90569500
2020-09-11,310.05812950649084,311.11990351849477,305.6078810919823,308.4331359863281,84680200
2020-09-14,311.6000162516437,314.2683283126777,308.58087891635495,312.49560546875,65605700
2020-09-15,314.9515989909545,315.7825515027897,312.5048945263648,314.0744934082031,52920900
2020-09-16,315.3117078985403,316.74279127603273,312.55106099803675,312.82806396484375,82096000
2020-09-17,307.9714762809404,311.79389633261354,307.44519615617884,310.0765686035156,91523300
2020-09-18,310.88219558209073,310.993428984105,304.02252899495534,306.5068359375,105877900
2020-09-21,301.91817103397455,303.2437490415965,298.2380498714508,303.0954284667969,99450800
2020-09-22,304.5786503731086,306.7385071760695,302.066507400489,306.18231201171875,63612100
2020-09-23,306.7384591067574,307.0165707899801,298.58102560551066,299.08160400390625,93112200
2020-09-24,297.76541710832953,302.93796870174026,296.4490890808035,299.8789367675781,76681300
2020-09-25,299.0259943751535,305.5148717009548,298.1546568746652,304.7269592285156,71069400
2020-09-28,308.8891253586317,310.5020659374077,307.8972472441894,309.7882995605469,64584600
2020-09-29,309.5843740782885,310.3259488282698,307.40595935248126,308.1011962890625,51304000
2020-09-30,308.7685789335807,313.5888989589638,308.57392054129775,310.4371643066406,104081100
2020-10-01,313.03270872151455,314.0060289873834,310.5484025217798,312.43017578125,88698700
2020-10-02,307.48010881582076,312.40238366370073,307.00733868479756,309.4638366699219,89431100
2020-10-05,311.5217825678193,315.1370091924181,311.475444751699,314.9516296386719,45713100
2020-10-06,315.0906571878008,317.1856469045774,309.9644445702148,310.4742736816406,90128900
2020-10-07,313.4313231405762,316.6850408176242,313.40351479672364,315.8785705566406,56999600
2020-10-08,317.8160439288391,318.74302668593697,316.8983117626096,318.6781311035156,45242500
2020-10-09,320.32801907426403,321.9873254041977,319.7069567408336,321.5238342285156,59528600
2020-10-12,324.0639055120079,328.17043242336644,323.57260577192744,326.696533203125,80388500
2020-10-13,326.55739883670304,326.73352777746965,323.6003223544785,324.56439208984375,73255500
2020-10-14,325.1390911694356,326.2329236603553,321.7926981363864,322.5249938964844,57727900
2020-10-15,318.6131625602973,322.6084550653457,318.07552513157503,322.1264343261719,60357700
2020-10-16,323.4798383039487,325.1391450693449,321.7556642567683,321.9317932128906,89501900
2020-10-19,323.1924415429291,323.82278285072874,316.1381183278607,317.03729248046875,68425600
2020-10-20,318.38139712826285,321.55168968171705,317.6212929886074,318.3072509765625,60051900
2020-10-21,318.2609093352829,320.43007341653833,317.39882234537475,317.7047424316406,63575000
2020-10-22,317.91790278181213,320.0314217004003,315.77657552045014,319.4474182128906,55399300
2020-10-23,320.6710851896819,320.7267018827422,318.0755452159894,320.53204345703125,49143900
2020-10-26,317.14850435705404,317.93644508302657,311.11383966511926,314.60858154296875,91473000
2020-10-27,314.95160893898276,315.285309087353,313.31083167503937,313.5240478515625,65994100
2020-10-28,307.8508925089764,313.5518292002192,302.3168058775529,302.80810546875,127094300
2020-10-29,303.03995915634096,309.05606864677685,301.3528436229615,305.88580322265625,90597700
2020-10-30,304.3098400497384,305.6168888814722,299.0445857878949,302.6968994140625,120287300
2020-11-02,306.089599609375,308.0918566976093,303.34571133877967,306.089599609375,86068300
2020-11-03,309.3248216610703,313.55185999385526,306.173086523715,311.49395751953125,93294200
2020-11-04,315.9712924400372,322.5343454427772,314.79403465889675,318.45562744140625,126959700
2020-11-05,323.7393687910326,326.4739785623512,323.3871109043666,324.6663513183594,82039700
2020-11-06,324.3789774456897,325.843625628691,322.2654584902254,324.5921936035156,74973000
2020-11-09,337.39377544488605,337.77384161254093,328.20737673340466,328.6708679199219,172304200
2020-11-10,327.6790159718678,329.2456185696468,324.9166263863297,328.1888732910156,85552000
2020-11-11,330.37658868596975,331.4518918826983,329.13443541283425,330.62689208984375,58649000
2020-11-12,329.6164387197169,330.67321239286036,325.6118956516911,327.41949462890625,67546200
2020-11-13,329.32910745648184,332.69405891618226,328.8099994489029,331.9524841308594,62892200
2020-11-16,334.62217047881086,336.2907277500925,333.33365115779196,336.0960693359375,74541100
2020-11-17,333.68591913167813,335.49354647121936,332.1749330059845,334.2884521484375,66111000
2020-11-18,334.55725327164475,335.1041695450707,330.2282326036911,330.26531982421875,70591300
2020-11-19,329.63500754078495,332.02661012404343,328.29087149861675,331.65582275390625,59940900
2020-11-20,331.39620780880034,331.60014506825297,329.3104974100037,329.3846435546875,70417300
2020-11-23,331.1922808117231,332.61984167212626,328.9582497650771,331.359130859375,63230600
2020-11-24,333.90841208983915,337.2455552842376,333.05560389471066,336.6986389160156,62415900
2020-11-25,336.61527900819095,336.64308736147257,335.08576299916234,336.1795959472656,45330900
2020-11-27,337.27323276830356,337.58840335197755,336.10522603114066,337.11566162109375,28514100
2020-11-30,336.33702679385095,336.60585962287183,332.9442959525929,335.6232604980469,83872700
2020-12-01,338.87697278160647,340.83289212462,338.2836904492131,339.2940979003906,74231400
2020-12-02,338.18174747696014,340.16547522877676,337.6070228786699,340.0079040527344,45927000
2020-12-03,339.90594329021474,341.30569594652076,338.81211070717654,339.91522216796875,62882000
2020-12-04,340.4993087607931,342.8445739746094,340.4066048284182,342.8445739746094,50749900
2020-12-07,342.07505805149833,342.63125318672655,340.8699921662204,342.13995361328125,48944300
2020-12-08,340.87005554580287,343.7066201446968,340.82371772977626,343.14117431640625,42458900
2020-12-09,343.7992759610222,343.95684714487703,339.22925900105616,340.06353759765625,74098300
2020-12-10,338.6916205245105,340.99979809475724,337.82025463669373,339.95233154296875,57735400
2020-12-11,338.255910570185,339.9615549854479,336.7356739717107,339.5536804199219,57698600
2020-12-14,341.7228478589244,342.7981226816186,337.8573183246596,338.033447265625,69216200
2020-12-15,340.5733606765333,342.60345458984375,339.2014446984404,342.60345458984375,63865300
2020-12-16,342.81672473642504,344.0588780721469,341.93607991779965,343.14117431640625,58420500
2020-12-17,344.78191409140845,345.2639348642844,343.956885989985,345.05999755859375,64119500
2020-12-18,345.3486616686292,345.51622300643726,341.6714602108719,343.6822814941406,136542300
2020-12-21,339.7629846416698,352.3212752668946,337.0260363965949,342.453369140625,96386700
2020-12-22,342.77910549977,342.890813003337,340.74967675872097,341.8760986328125,47949000
2020-12-23,342.84436581711367,344.0918139440392,341.8575780688017,342.18341064453125,46201400
2020-12-24,342.6581462095984,343.542544801245,342.0716817018129,343.5146179199219,26457900
2020-12-28,346.06537505500916,346.85667458893,345.4416652223988,346.4656982421875,39000400
2020-12-29,347.99251061970955,348.16939039029,345.21831647942554,345.8048095703125,53680500
2020-12-30,346.62395879952305,347.33147772383484,345.90714985399984,346.2981262207031,49455300
2020-12-31,346.1026197103733,348.78371400805713,345.59061740637577,348.0575866699219,78520700
2021-01-04,349.38880113928235,349.5191455225328,339.6233135802176,343.3191223144531,110210800
2021-01-05,342.67681712955124,346.7729211198693,342.63025338281886,345.6837158203125,66426200
2021-01-06,344.1755228387104,350.94342966039994,343.6262753129207,347.75030517578125,107997700
2021-01-07,350.12428175085216,353.6618195734626,349.94740201873657,352.9170837402344,68766800
2021-01-08,354.3041182519428,355.14195305315735,351.05516813608017,354.9278564453125,71677200
2021-01-11,351.7533887862446,354.29482021588973,351.632362830576,352.5353698730469,51034700
2021-01-12,352.7215992262628,353.6245779387695,350.3663089172504,352.60986328125,52547700
2021-01-13,352.53544554182605,354.55555668053626,351.7534642871781,353.5594787597656,45303600
2021-01-14,354.3041217359534,354.80683398556437,351.9861054675014,352.32122802734375,49989100
2021-01-15,350.7014344796534,351.5020240301078,347.8900242126763,349.75189208984375,107160000
2021-01-19,352.209459695014,353.0380043413137,350.72927849158293,352.498046875,51233300
2021-01-20,354.7882578373456,358.21411669110563,354.3972814506253,357.37628173828125,61836100
2021-01-21,357.93475983810305,358.36300987967786,356.7804109135132,357.7020263671875,47840100
2021-01-22,355.8495116892653,357.5996721065897,355.4678253506062,356.4360046386719,52860500
2021-01-25,357.1714317593944,358.1954363497445,352.3212455515999,357.8417053222656,70402000
2021-01-26,358.7912198692873,359.20083303759526,357.05037810890184,357.2831115722656,42665300
2021-01-27,353.95968803310404,354.05278710492604,346.31672868098127,348.55096435546875,123351100
2021-01-28,350.3663101277551,355.55161937828063,349.92879841681105,351.5486145019531,94198100
2021-01-29,349.6867018282273,350.6548810290884,342.83501362114134,344.5107116699219,126765100
2021-02-01,347.90858629226074,351.27856215518443,344.7992707610039,350.2452392578125,75817600
2021-02-02,353.4290158638977,356.75245638940856,350.32901877184787,355.1977844238281,64450700
2021-02-03,356.02635940269215,357.19934519602856,354.20173693182824,355.47711181640625,52427100
2021-02-04,356.5104075201895,359.56386931140645,355.5887921301405,359.517333984375,47142600
2021-02-05,361.3885499748435,361.63989189934597,359.47082842089645,360.932373046875,48669800
2021-02-08,362.384715387774,363.58562835972907,361.52827190518417,363.5390930175781,38365200
2021-02-09,362.7011552001997,363.89277790526904,362.29157040764335,363.2969665527344,35551100
2021-02-10,365.0378156036463,365.18676844469576,360.73690530404883,363.1387023925781,59154400
2021-02-11,364.21855249837824,364.63748409725014,361.29543496551975,363.72515869140625,42913300
2021-02-12,362.9245677029753,365.7639045862191,362.8500770853384,365.5218811035156,50593300
2021-02-16,366.75067579926497,366.94619235443565,364.48851345953494,365.205322265625,50972400
2021-02-17,363.455213196624,365.54049596951603,362.4404702799734,365.2891540527344,52290600
2021-02-18,362.68256763974955,364.479263411607,360.9603340863235,363.7345275878906,59712800
2021-02-19,364.9912762762247,365.27986352452217,362.645304567679,363.0921630859375,83241000
2021-02-22,360.3273348443789,362.71052376422216,360.02942912693527,360.2994079589844,67414200
2021-02-23,358.0930286391464,362.08674292738397,353.9410715012877,360.73687744140625,107284100
2021-02-24,359.64766215783163,365.1401946066292,358.6608745485557,364.7119445800781,72433900
2021-02-25,363.4459121163381,364.81438610383606,354.4810139951626,355.9239501953125,146670500
2021-02-26,357.8044726689712,358.9495032557424,352.1071613879296,354.09002685546875,152701600
2021-03-01,358.9588307931296,363.92072482785227,354.2855524299561,362.6732482910156,105348800
2021-03-02,362.89666276485025,363.1293962418053,359.34048841861335,359.84320068359375,79595300
2021-03-03,359.14505098556646,360.11320193136976,354.97445626184805,355.0768737792969,119940200
2021-03-04,354.89067292653556,357.47866839991167,346.1957524741158,350.682861328125,183433000
2021-03-05,354.1830824863514,358.18611506318695,346.90320141461257,357.1341552734375,152039600
2021-03-08,358.09302696069,360.9044370293171,355.07681030362994,355.3560791015625,123149200
2021-03-09,359.2008783576128,362.9804680067196,358.69816605856334,360.4297180175781,113633600
2021-03-10,362.77566580218155,364.3675549570112,361.3606563767608,362.6732482910156,109899400
2021-03-11,365.14026100475496,368.32403944461987,364.6840840161151,366.3504638671875,86245000
2021-03-12,364.99129202536955,366.98347596763745,364.18138400908146,366.8438415527344,64653600
2021-03-15,367.09516616349055,369.29218502366257,364.95402947649114,369.0315246582031,73427200
2021-03-16,369.6458655473601,370.35335586836266,367.79328809314734,368.56597900390625,73722500
2021-03-17,367.2813248264547,370.6233738852898,366.1362659817345,369.8227844238281,97959300
2021-03-18,367.23478757465904,369.3200702632121,363.76239416037566,364.4419860839844,115349100
2021-03-19,364.141257136667,365.71969051583625,361.59147356195604,363.7676696777344,113624500
2021-03-22,364.28136920712717,368.05466830965446,364.2253325103038,366.67236328125,73778600
2021-03-23,366.0373101003052,367.4849724644324,363.00186510857276,363.7864074707031,90686600
2021-03-24,365.1873437728255,366.8218139815274,361.8903850062456,361.93707275390625,97588600
2021-03-25,360.4987270317707,364.76700718739,358.55602665416086,363.97314453125,116128600
2021-03-26,365.12196135499164,370.2401983720078,364.5242270663124,369.8385925292969,114409100
2021-03-29,368.362923730932,370.557789685478,366.87789404327793,369.6518249511719,108107600
2021-03-30,368.381579616897,369.34358094645273,367.07398064220894,368.6711120605469,76262200
2021-03-31,369.2408018270159,371.7251997987825,369.21278347970974,370.1654357910156,112734200
2021-04-01,372.0987781059756,374.2189375105821,371.893300729822,374.1628723144531,99682900
2021-04-05,376.82474984617124,380.0750207457854,376.7500437520767,379.5332946777344,91684800
2021-04-06,378.9729228929124,380.3551993878055,378.6366742165215,379.30914306640625,62021000
2021-04-07,379.141055188101,380.0937075716996,378.6834126464064,379.7481384277344,55836300
2021-04-08,380.9996431984528,381.60672639186373,380.06566028462163,381.5506896972656,57863100
2021-04-09,381.4293518580536,384.49281512504706,381.3079295009663,384.3246765136719,61104600
2021-04-12,383.7268976917543,384.7355867285504,383.11981447960585,384.4647521972656,56704900
2021-04-13,384.36200222963515,386.2299681294225,383.979065799831,385.60418701171875,56551000
2021-04-14,385.57622623649513,386.6316316879288,383.74562736217496,384.287353515625,61659900
2021-04-15,386.42610852089956,388.68635987083064,386.3794207731198,388.4154968261719,60229800
2021-04-16,389.7043351328216,390.32076721988585,388.2846914947576,389.71368408203125,82037300
2021-04-19,388.77971032486425,389.2280038510843,386.472771544875,387.79901123046875,78498500
2021-04-20,386.5848990980943,387.68699217501296,383.4840687603821,384.95977783203125,81851800
2021-04-21,384.34336511048394,388.80780284580254,384.2032448539139,388.6023254394531,66793000
2021-04-22,388.43420402767475,389.26543407718646,383.9884358212958,385.05316162109375,97582800
2021-04-23,385.6134878217857,390.6383200253725,385.53878173639555,389.2279968261719,73209200
2021-04-26,389.8817967410728,390.61030221191777,389.29338299483373,390.0405578613281,52182400
2021-04-27,390.33944884314224,390.535605765326,388.8170522247635,389.9565124511719,51303100
2021-04-28,390.2274799515401,391.3482710819515,389.3775519031769,389.84454345703125,51238900
2021-04-29,392.5717326349584,392.94532012603673,388.94787411541165,392.3288879394531,78544300
2021-04-30,390.05926790428015,390.90919573054396,388.8544220293682,389.75103759765625,85527000
2021-05-03,391.7404249655094,392.12336135927444,390.0966345103683,390.5916442871094,68128300
2021-05-04,388.602249482538,389.0972592506833,384.4927306617044,388.18194580078125,101591200
2021-05-05,389.82580250833166,390.05929824240366,387.7430102993665,388.30340576171875,60162200
2021-05-06,388.3780814635263,391.53494810160834,386.37002400822354,391.4042053222656,74321400
2021-05-07,392.17016567934985,394.90672923888695,391.4883477759264,394.2529296875,67733800
2021-05-10,394.60789906840847,394.83204591381354,390.2275156127185,390.34893798828125,81852400
2021-05-11,385.82834392591514,387.85507086903533,382.9890279126543,386.86505126953125,116888000
2021-05-12,384.08181415543856,385.3520172707222,377.32910724736956,378.6460266113281,134811000
2021-05-13,380.1964417898234,385.1278705672436,380.14972554113865,383.19451904296875,106394000
2021-05-14,385.9310346899563,389.9284800362055,385.9030163453545,389.07855224609375,82201600
2021-05-17,387.9672597019787,388.9012428166916,386.07124661632497,388.0886535644531,65129200
2021-05-18,388.3500945443385,388.59293922934893,384.5861444411635,384.74493408203125,59810200
2021-05-19,380.0564000490199,383.9137261518179,378.5713418982046,383.73626708984375,106467100
2021-05-20,384.61416996928796,389.1253236094422,384.49277612741383,387.86444091796875,78022200
2021-05-21,389.34942453489305,390.5916376819598,387.0892020087102,387.5468444824219,76578700
2021-05-24,389.78844536691764,392.5717248506236,389.54560067622776,391.4976501464844,51376700
2021-05-25,392.58101863752853,392.93593669892675,390.0499329669356,390.6289978027344,57451400
2021-05-26,391.21739734846744,391.9085355463097,390.1806900517041,391.4042053222656,43088600
2021-05-27,392.43165081383626,392.9453300641983,391.3295292083679,391.6097412109375,56707700
2021-05-28,393.1788390804018,393.44035318988387,392.07674594064906,392.31024169921875,58520200
2021-06-01,394.6731442042603,394.81323593275704,391.5256265248219,391.964599609375,54216600
2021-06-02,392.61842198763014,393.42166217448545,391.60973290730567,392.5810546875,49097100
2021-06-03,390.26477509890356,392.2634837583409,388.79841505022597,391.1240234375,58138800
2021-06-04,392.9732978416649,395.0000532381176,391.1893871156072,394.701171875,55938800
2021-06-07,394.69188585185486,394.86934490806766,393.38431530836596,394.31829833984375,51555000
2021-06-08,395.17747595077844,395.27087993776814,392.57168428200526,394.40228271484375,47134300
2021-06-09,395.24292720536323,395.31766180851946,393.58978752250255,393.8139343261719,48436300
2021-06-10,395.0373870494079,396.5971509849046,393.7204677812437,395.64447021484375,51020100
2021-06-11,396.1956153911513,396.41041324763955,394.90671424062083,396.29833984375,45570800
2021-06-14,396.41041653956006,397.28836288118606,395.16823163226826,397.1856384277344,42358500
2021-06-15,397.3350079519186,397.3723467449024,395.5791155832376,396.4570617675781,51508500
2021-06-16,396.59721625461583,396.8213630595682,392.19816419002484,394.2435607910156,80386100
2021-06-17,393.832670472112,395.0935248680887,391.6378044633818,394.11285400390625,90949700
2021-06-18,390.82940868218697,391.52280806426444,388.5899013988071,388.7960510253906,118676300
2021-06-21,390.5576558078238,394.5494491775668,389.74243684552914,394.3620300292969,72822000
2021-06-22,394.352770816312,397.30443721316965,393.6312326641742,396.470458984375,57700300
2021-06-23,396.5453725429614,397.3512120232172,395.9081931498081,395.9925231933594,49445400
2021-06-24,398.1382519193238,398.75667208694006,397.8852332546115,398.33502197265625,45110300
2021-06-25,399.08471063989845,400.1997887962621,398.75674142988316,399.75,58129500
2021-06-28,400.2747165613677,400.7244767038043,399.0753085212979,400.5558166503906,53159600
2021-06-29,400.9400834258965,401.5772628150839,400.2373044711945,400.77142333984375,35970500
2021-06-30,400.3122760719077,401.78343362434913,400.28416605608436,401.1087646484375,64827900
2021-07-01,401.86778124712555,403.48886848690523,401.8021816752853,403.3295593261719,53441000
2021-07-02,404.4914967088667,406.7684938220398,403.4138793575893,406.41241455078125,57697700
2021-07-06,406.4685771019908,406.68410626099694,402.9359520976346,405.6720886230469,68710400
2021-07-07,406.35615449938257,407.38690265779184,404.3415272693066,407.10577392578125,63549500
2021-07-08,401.78341990828244,404.5476952865336,400.60274209170535,403.7886962890625,97595200
